DISTRICT	DISTNAME	CONST	CANDIDATE_NAME	AGE	SEX	PARTYNAME	SYMBOLNAME	TOTALVOTE
4	झापा	5	चन्द्र बहादुर भुजेल	33	M	नेपाल कम्युनिष्ट पार्टी (माले–समाजवादी)	सुकुन्दा	14
4	झापा	5	गैसुदिन  मिया	26	M	लिम्बुवान मुक्ति मोर्चा नेपाल  	कोट	10
4	झापा	6	दिपक  कार्की	54	M	नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)	सूर्य	11326
4	झापा	6	राम कुमारी पौडेल	56	F	नेपाली काँग्रेस	रुख	8272
4	झापा	6	पुष्प लाल ढकाल	42	M	एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)	गोलाकारभित्र हँसिया हथौडा 	7500
4	झापा	6	देवी प्रसाद राजवंशी	59	M	मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)	नमस्कार गरेको हात 	3694
4	झापा	6	अम्बर बहादुर विष्ट	60	M	राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 	गाई	2960
4	झापा	6	शंकर प्रसाद राजवंशी	55	M	मधेशी जनअधिकार फोरम, नेपाल 	हातले समातेको मसाल 	711
4	झापा	6	कृष्ण राज उप्रेती	58	M	नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)	हँसिया र तारा	634
4	झापा	6	कामेश्वर  राजवंशी	48	M	सद्भावना पार्टी 	तीर	531
4	झापा	6	गिरीराज  भुजेल	42	M	सङ्घीय समाजवादी पार्टी, नेपाल	गोलाकार भित्र छाता	284
4	झापा	6	ज्योति  पोमू	34	F	नेपाल कम्युनिष्ट पार्टी (संयुक्त)	हँसिया	200
4	झापा	6	ज्ञानु  राजवंशी	28	F	तराई–मधेश लोकतान्त्रिक पार्टी 	जोडा गोरु	174
4	झापा	6	चक्र बहादुर भण्डारी	64	M	राष्ट्रिय प्रजातन्त्र पार्टी 	हलो	139
4	झापा	6	दिनेश  द‌ंगाल	26	M	राष्ट्रिय स्वाभिमान पार्टी नेपाल 	कँैची	75
4	झापा	6	सुमन लाल साहु	48	M	राष्ट्रिय जनता दल नेपाल 	लालटिन	45
4	झापा	6	श्याम बहादुर लिम्बु	27	M	मंगोल नेशनल अर्गनाइजेशन 	कुखुराको भाले 	39
4	झापा	6	शान्ति देवी राई	47	F	राष्ट्रिय जनमुक्ति पार्टी 	घर	33
4	झापा	6	आदित्य कुमार देव	26	M	संघीय सद्भावना पार्टी 	राजहाँस	23
4	झापा	6	राम बहादुर राई	31	M	नेपाल कम्युनिष्ट पार्टी (माले–समाजवादी)	सुकुन्दा	22
4	झापा	6	टेक बहादुर बस्नेत	37	M	नेपाल परिवार दल 	साँचो	20
4	झापा	6	शिव कुमार ठाकुर	39	M	जनतान्त्रिक तराई मधेश मुक्ति टाइगर्स 	गोरुगाडा	20
4	झापा	6	रुद्र बहादुर खड्का	54	M	स्वतन्त्र 	सयपत्रि फूल	20
4	झापा	6	रञ्जु  सिग्देल	40	F	राष्ट्रिय चुरेभावर पार्टी	चप्पल	17
4	झापा	6	नेत्र बहादुर खत्री	51	M	स्वतन्त्र 	ताल्चा साँचो	11
4	झापा	7	के.पी.  शर्मा ओली	62	M	नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)	सूर्य	19287
4	झापा	7	सुरेश कुमार योङगया	50	M	नेपाली काँग्रेस	रुख	11041
4	झापा	7	राम कुमार थापा	60	M	राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 	गाई	9335
4	झापा	7	गोपाल  किराती	48	M	एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)	गोलाकारभित्र हँसिया हथौडा 	8802
4	झापा	7	दिपेन  राई	33	M	सङ्घीय समाजवादी पार्टी, नेपाल	गोलाकार भित्र छाता	1127
4	झापा	7	नोक (बिष्णु) प्रसाद अधिकारी	56	M	नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)	हँसिया र तारा	835
4	झापा	7	बिष्णु बहादुर धिमाल	60	M	राष्ट्रिय प्रजातन्त्र पार्टी 	हलो	364
